json_path,sentence_idx,sentence_text,sentence_hash
"['modules', 4, 'chapters', 1, 'title']",0,Chapter 1: <strong>Fundamentals of Energy Governance</strong>,8887dd86d1eb170e91dcbd9deb360178a3df2890aababf5edddbb1a7f74fa81f
"['modules', 4, 'chapters', 1, 'description']",0,This lesson introduces the foundations of energy governance and its central role in shaping a just energy transition.,2284dc366e89dc432f88d568d71fb829a00362f92eab864f33818633ba90b692
"['modules', 4, 'chapters', 1, 'description']",1,"It highlights the key governance principles, and examines how weak governance, fossil fuel lock-ins, and regulatory capture can undermine progress.",45eef6a8f7d627f005f81bef93dbd2c7bc6d0cf40c919f652f887625d2d987e6
"['modules', 4, 'chapters', 1, 'description']",2,"Discussing the actors in energy governance, the chapter emphasizes that energy transitions succeed not just through technology or investment, but through strong, participatory governance systems that engage all levels of society and ensure fair, transparent, and adaptive decision-making.",f9f6af082c4e65c94ef97d1888ea459825e9bd607ff405806f491118e8670073
"['modules', 4, 'chapters', 1, 'lessons', 0, 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['modules', 4, 'chapters', 1, 'lessons', 1, 'title']",0,Lesson 1: <strong>Introduction to Energy Governance</strong>,be9b7cbbb02179be74349c754402f40dc3636fc6e151b350fe06330b91e8450d
"['modules', 4, 'chapters', 1, 'lessons', 1, 'description']",0,This lesson introduces energy governance as a critical foundation for achieving just and sustainable energy transitions.,36363ffbb7301867c9e606b997c3373c6c7cb38c31fee068ec867a7f73dd1b91
"['modules', 4, 'chapters', 1, 'lessons', 1, 'description']",1,"It highlights how effective, inclusive, and accountable governance systems are essential to overcome challenges like fossil fuel lock-in, market failures, and energy inequality, ensuring that the benefits of the transition are equitably shared and aligned with long-term climate goals.",96e1cfaf95d9c61c8c6c9968faae53e1c9db3790d2d6f05c4e68fdf33e46bb33
"['modules', 4, 'chapters', 1, 'lessons', 2, 'title']",0,Lesson 2: <strong>Actors in Sustainable Energy Governance</strong>,423ee8006f8ed89d1aa28247abbcb3b8292d4a9f5b88f05055fbab21838f970d
"['modules', 4, 'chapters', 1, 'lessons', 2, 'description']",0,The transition to sustainable energy systems represents one of the most pressing and complex challenges of the 21st century.,6028c8372cdc6454fa1fa61f7f4f14a52ad35b2d8df8611647fef9bf270d4df1
"['modules', 4, 'chapters', 1, 'lessons', 2, 'description']",1,"Addressing this multifaceted imperative effectively demands a paradigm shift from traditional, siloed governance models to a comprehensive Whole-of-Society Approach (WSA)his lesson provides an examination of the WSA in sustainable energy governance, defining its core principles, identifying key stakeholders, and elucidating the profound benefits it offers.",fc30263aa7b18f055369178265a6e62eae1b9ce9338829b432853441c0a8745a
"['modules', 4, 'chapters', 1, 'lessons', 3, 'title']",0,Chapter 1 Outro,a3066505c8df5f13f89d934abff6b85d7b0ab812d7553e6b61927d746cc6b4d2
"['modules', 4, 'chapters', 1, 'lessons', 3, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 4, 'chapters', 2, 'title']",0,Chapter 2: <strong>Pillars of Good Energy Governance</strong>,ad86600ce4eb5d30ddeb0fba5435691986363b4aeb4b3cf6a28a2832f77f3d0f
"['modules', 4, 'chapters', 2, 'description']",0,This chapter explores the key elements of good energy governance needed to drive a just and sustainable transition.,0218efc1c9b43f7db2d8e6915c1dcc15a54c8b2dc5955fe19c499111bf1e5782
"['modules', 4, 'chapters', 2, 'description']",1,"It highlights the importance of coherent, context-specific, and adaptive policy and regulatory frameworks, supported by strong political leadership and stakeholder engagement.",50345224a991163152e8fb4f3d4ad1741c8075b490e84d4da759892c8ef33745
"['modules', 4, 'chapters', 2, 'description']",2,"Tools such as Institutional and Context Analysis (ICA) and Regulatory Impact Assessment (RIA) are introduced to ensure that policies are responsive, inclusive, and grounded in local realities.",0d88ba4a119dd06aaa7fd34c0d1f14f837be8a04f6c026a17b0bfb46b8dcdc72
"['modules', 4, 'chapters', 2, 'description']",3,"The chapter also emphasizes transparency, data accessibility, and independent oversight as essential for building trust, improving accountability, and attracting investment.",b5b0cd6f299a391425a0f2e4dcc00902b40060be62b1ae778f7a08e6b4b04f44
"['modules', 4, 'chapters', 2, 'lessons', 0, 'title']",0,Chapter 2 Introduction,2ed4868b4179970a36b304c2d2993b7551e0cc7800a8bb07746aedfdd47af7f1
"['modules', 4, 'chapters', 2, 'lessons', 1, 'title']",0,Lesson 1: <strong>Designing Effective Policy And Regulatory Frameworks</strong>,65924d4affbe793639e51c2951f8ba2dac5cc0695d8943a709facb3a2050512a
"['modules', 4, 'chapters', 2, 'lessons', 1, 'description']",0,Effective energy policies are the backbone of a successful and just energy transition.,d967e6fa0bc003ab0b8079fd1ffe7193438d50165e41c6e3faca7ad930e938bc
"['modules', 4, 'chapters', 2, 'lessons', 1, 'description']",1,"They guide investment, shape behavior, ensure access, and balance the interests of people, government, and industry.",994ea6b5f87c4c871c5474781eef8502d78fbc72f8ad07b5794fa253bcc87173
"['modules', 4, 'chapters', 2, 'lessons', 1, 'description']",2,"But policies often fail, not because of bad intentions, but because they ignore political realities, lack clear goals, or are poorly designed.",ae7570ce14cfdd2a3b7ac702696ccb0b2206016ac802efc0e3dbc30a0a267ca9
"['modules', 4, 'chapters', 2, 'lessons', 1, 'description']",3,"This module explores how to design effective and context-sensitive energy policies and regulations by focusing on tools like Institutional and Context Analysis (ICA), Regulatory Impact Assessment (RIA), and adaptive policymaking.",33cd63b43ce707bb17eaeaf59c33a8c687d19cf998aaecff071824839b54857e
"['modules', 4, 'chapters', 2, 'lessons', 1, 'description']",4,"It emphasizes the importance of aligning policies across sectors, anticipating future challenges through strategic foresight, and continuously refining regulations based on evidence, feedback, and evolving conditions.",ac45e8709df9d0ebd299859d2475faa0777377c1fad46a7327f29dd7e900654e
"['modules', 4, 'chapters', 2, 'lessons', 2, 'title']",0,Lesson 2: <strong>Ensuring Transparency and Conducting Regular Oversight</strong>,d83068ba89909e0004a9ba96805fd15cf1604e4867a19e5969d8d55a2dba6024
"['modules', 4, 'chapters', 2, 'lessons', 2, 'description']",0,"Transparency and oversight are essential for building trust, improving accountability, and ensuring that energy policies are fair, efficient, and effective.",4e122667023a40788ee113f5c37b35d0be8ca9bcabf69d650a083ef69c6d4ab6
"['modules', 4, 'chapters', 2, 'lessons', 2, 'description']",1,"This lesson explores how open data, accessible information, and strong monitoring systems help prevent corruption, improve decision-making, and attract investment.",e87f8ae74c891e21b57abe2421b867ef442554f4239dc491596b6c55c0704db1
"['modules', 4, 'chapters', 2, 'lessons', 2, 'description']",2,"It introduces key tools like internal and external audits, gender audits, and strategic foresight to strengthen public trust and ensure that no one is left behind in the energy transition",3735aecbfb4f57782c00dda4e60bb6f223de9a4240add0aaf91a23769a0deb48
"['modules', 4, 'chapters', 2, 'lessons', 3, 'title']",0,Lesson 3: <strong>A Holistic Energy Governance Framework</strong>,bb2ec5d15c0721c58353e4d7e572b0181a37cd27bdaaf3acd2631ebb3e0ff13f
"['modules', 4, 'chapters', 2, 'lessons', 3, 'description']",0,"This lesson introduces a practical governance framework that connects core governance principles (like participation, transparency, and oversight) to key elements of the energy transition, such as infrastructure, finance, and social impacts.",cd911f58d1f0214f341fba2bb3033a06a5127a8a59b8891a3f082235fc4819ef
"['modules', 4, 'chapters', 2, 'lessons', 3, 'description']",1,"Using Nigeria’s experience as an example, we explore how this framework helps identify gaps, align institutions, and ensure no one is left behind.",6b49aca9dda36678089bcfd1854e1dd0a98cd9e954195d190573cbde253931da
"['modules', 4, 'chapters', 2, 'lessons', 4, 'title']",0,Chapter 2 Outro,9f04c62d7cc6e967f6b54a472f357aa0f9576e8ad0be7d680c87501be42ed47f
"['modules', 4, 'chapters', 2, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 4, 'chapters', 3, 'title']",0,Chapter 3: <strong>Key Sustainable Energy Policy Instruments And Tool</strong>,98224f31f75e52386e4a642d11aef78deed659e711a1246e43d3e538010d5f38
"['modules', 4, 'chapters', 3, 'description']",0,"his chapter explores the core policy instruments and tools that drive sustainable energy transitions, structured across three categories: regulatory (command-and-control), market-based, and contractual/procurement mechanisms.",f6122acb4479f6a894933ce309436eae8bc485dbeaa2e13242c5efad18799eda
"['modules', 4, 'chapters', 3, 'description']",1,"It examines how tools like Renewable Portfolio Standards, Carbon Taxes, Feed-in Tariffs, and Power Purchase Agreements can be designed to align with national contexts and development priorities.",6c7297d01bcc32b701ac316c7a8eb727eef47c27124e6aa0a68c2c92800a41f3
"['modules', 4, 'chapters', 3, 'lessons', 0, 'title']",0,Chapter 3 Introduction,8d1c3d7a5df58afb8b557914dad0c461b59c8a3716413be614f24ea1fee47853
"['modules', 4, 'chapters', 3, 'lessons', 1, 'title']",0,Lesson 1: <strong>Planning and Strategic Instruments</strong>,7024cb774bcb1475f6b3361d38f492027d18619a5dd21e904f3c961e9d991f91
"['modules', 4, 'chapters', 3, 'lessons', 1, 'description']",0,"This lesson introduces key national instruments used to plan and implement sustainable energy transitions, including long-term strategies, national energy policies, and sectoral action plans.",0ecd535f3dee6800b42605c234ca2653ecb8c4d93b74d5ea9ecac2865b4c30f1
"['modules', 4, 'chapters', 3, 'lessons', 1, 'description']",1,"It examines how countries set energy and climate goals, align them with development priorities, and operationalize them through tools like renewable energy plans, efficiency strategies, and clean cooking roadmaps.",dd68d9ad78988fd3670bdc357c773a9fa2cacc9a83f3e644e872f15da4d8940a
"['modules', 4, 'chapters', 3, 'lessons', 2, 'title']",0,Lesson 2: <strong>Command-And- Control Instruments</strong>,902cd2d11e258159c101968dd7bd7c27482b31c23c3c3f5bb414883d65a3d369
"['modules', 4, 'chapters', 3, 'lessons', 2, 'description']",0,"Regulations form the backbone of the energy transition by setting clear rules that shape how energy is produced, distributed, and consumed.",6b4dd803cfcf31393fdc3d8b204acc542e23b8dac8eb72e8eaef335c7e6a8cab
"['modules', 4, 'chapters', 3, 'lessons', 2, 'description']",1,This lesson explores command-and-control instruments which set enforceable targets to drive clean energy adoption.,11557387c6dfa1ef8964ebd8455046021bf633c3f140fdc1334607e069498df9
"['modules', 4, 'chapters', 3, 'lessons', 2, 'description']",2,"While these tools ensure compliance, modern designs increasingly combine strict mandates with market flexibility to encourage innovation.",790d523dd3d87e325cd902c469e2a3ec47b73db289920a6cdba7c27bdacf9943
"['modules', 4, 'chapters', 3, 'lessons', 2, 'description']",3,"Through global examples like South Korea, Pakistan, and Barbados, we examine how well-designed regulations can deliver climate goals, economic benefits, and energy justice, especially in developing contexts where policy clarity and institutional capacity are vital.",d190df071ddef5e15f51f2e03ed02444052dcc17835eb6bbeda6415d365de6da
"['modules', 4, 'chapters', 3, 'lessons', 3, 'title']",0,Lesson 3: <strong>Market-Based Instruments</strong>,05d8961f41e92ee05447b648b42d9c92585efc88dcff8a601bc0a7adb855c8b7
"['modules', 4, 'chapters', 3, 'lessons', 3, 'description']",0,Market-Based Instruments (MBIs) use prices and incentives to drive clean energy and reduce emissions.,49627e776c8dfe0900f1cfe0f634d028ce05d1aef5851cf25c9f8f5c54e9ddc0
"['modules', 4, 'chapters', 3, 'lessons', 3, 'description']",1,"Unlike rigid regulations, they let actors choose cost-effective solutions.",3eb13f81049dc0eaeb2cd3b181fd84a2418b7475123a1ee5375b75a037e47208
"['modules', 4, 'chapters', 3, 'lessons', 3, 'description']",2,"This lesson covers key MBIs—Feed-in Tariffs, Emissions Trading Systems, and Carbon Taxes—and shows how they promote innovation, attract investment, and support flexible, efficient energy transitions.",5ac2a2ff24466303ff38e64078c33e903d4d9abe3e11482e4a687e0d9a37af00
"['modules', 4, 'chapters', 3, 'lessons', 4, 'title']",0,Lesson 4: <strong>Key Contractual Tools</strong>,a394be28ad40f21fc01c3b7fe5aa9475aaa2627a44a2824211c68a5b8493a7e9
"['modules', 4, 'chapters', 3, 'lessons', 4, 'description']",0,"This lesson explores contractual and procurement instruments—such as Power Purchase Agreements (PPAs), Independent Power Producers (IPPs), Public–Private Partnerships (PPPs), and Build–Own–Operate/Transfer (BOO/BOT) models, as key tools to mobilize private capital for sustainable energy.",f177af103c20dfb76418e65d0a7382832b060f2e7c42046dccbee2c81fa1fc3d
"['modules', 4, 'chapters', 3, 'lessons', 4, 'description']",1,"These instruments structure public-private relationships, reduce risks, and enable long-term investments.",4a162262dd661151bdb24a9cc125af159e0efca1089ac08eb5689f8f3fd528eb
"['modules', 4, 'chapters', 3, 'lessons', 4, 'description']",2,"In developing countries, where public funds are limited, their effective use is essential to accelerate clean energy deployment and ensure a just energy transition.",8f08a6928cd6494f19b7bacb286e489e3f204ba49ade3021987d5bd2c453be9e
"['modules', 4, 'chapters', 3, 'lessons', 5, 'title']",0,Chapter 3 Outro,962c4d3e9dfd699621d61cf50219c50ceef5fcd121b12becf3d40a30067cdead
"['modules', 4, 'chapters', 3, 'lessons', 5, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 4, 'chapters', 4, 'title']",0,Module 5 Outro,5d33e3e96c470b7c0febb916d22e1b3ab26ef0e443f27370fe21f400a965b57a
"['modules', 4, 'chapters', 4, 'description']",0,"Module 5 examines energy governance as a catalyst for a just energy transition, highlighting inclusive institutions, legal frameworks, civic engagement, and oversight.",e192916b92c2c41202905d77b662d1a7e37274f695f41b0c3a2db5d22a4192ff
"['modules', 4, 'chapters', 4, 'description']",1,"It introduces people-centered, adaptable, digital, and multi-level governance approaches, offering tools and case studies to enhance transparency, policy coherence, and accountability for equitable and sustainable energy transformation.",f451f77b58abe4ed665d0ea8380b6d30ae90b9aad5a0f6900bc875725282336b
"['modules', 4, 'chapters', 4, 'lessons', 0, 'title']",0,Module 5 Quiz,6992df372fb99c92009c155b40d7c62c6b8629c424382ff42ca890dcc37eecf0
"['modules', 4, 'chapters', 4, 'lessons', 0, 'description']",0,Test your understanding of all lessons in this module.,126719e4d0a6d8494be6872dbe0147a08117ef9b6058e98dc406d80e229e9f8f
"['modules', 4, 'chapters', 4, 'lessons', 1, 'title']",0,Module 5 Outro,5d33e3e96c470b7c0febb916d22e1b3ab26ef0e443f27370fe21f400a965b57a
"['modules', 5, 'title']",0,The Climate Change-Energy Nexus,c78f4f705afb8499ab74a97dafc18581aea8aa7c0afe06c2d384ca3849c2e76b
"['modules', 5, 'description']",0,"Module 6 explores the deep link between energy systems and climate change, emphasizing the urgent need to shift to zero-carbon energy.",98f798ab5557a07a0d92386745d47fb56dbcc83bc9dc764e94e7d097df0f4f55
"['modules', 5, 'description']",1,"It addresses emissions, climate risks to infrastructure, and adaptive solutions like resilient grids and renewables—highlighting their transformative role in building climate resilience and securing a sustainable energy future.",1c57b141c4267069a188713a80be6cd3166c4c485decf78562aa3b16871ac3c1
"['modules', 5, 'chapters', 0, 'title']",0,Module 6 Introduction,e37c3a176915e7538ef50c01739ff7248fa6a5527a350a5b551c577f54c84fec
"['modules', 5, 'chapters', 0, 'lessons', 0, 'title']",0,Module 6 Introduction,e37c3a176915e7538ef50c01739ff7248fa6a5527a350a5b551c577f54c84fec
"['modules', 5, 'chapters', 0, 'lessons', 0, 'description']",0,Introduction and learning objectives for Module 6,1ea860e9534e6938e570cec7d52d67f555610306a30f32d58ea95c5367b05ca3
"['modules', 5, 'chapters', 1, 'title']",0,Chapter 1: <strong>Linkages between Energy Systems and Climate Change</strong>,092a4a61d6d5d918d9287942c7f8635239e029c0574138bfc39fc8696a42be65
"['modules', 5, 'chapters', 1, 'description']",0,"This chapter examines how energy systems drive and are impacted by climate change, emphasizing decarbonization, sustainable practices, and adaptive energy strategies.",97e6366f19678c1c15bb19b9e17e4c7c40b93e6ebb329d75cdfb46fc95365461
"['modules', 5, 'chapters', 1, 'lessons', 0, 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['modules', 5, 'chapters', 1, 'lessons', 1, 'title']",0,Lesson 1: <strong>The Impact of Energy Systems on Climate Change</strong>,c95fe2864baa31bc7e9b0cbe19c9365f016cbd21c78a4e908b865dacdf0cdd36
"['modules', 5, 'chapters', 1, 'lessons', 1, 'description']",0,Examining the environmental and climate change challenges associated with energy systems,97b887230c4d93b197103b10caa52cec0175b5812c59613e5dce6b358b5f8e42
"['modules', 5, 'chapters', 1, 'lessons', 2, 'title']",0,Lesson 2: <strong>The Impact of Climate Change on Energy Systems</strong>,3321c5355c74be69bf278e3d92c6273b83eb0ee067572c32c52d0dd46d35d92c
"['modules', 5, 'chapters', 1, 'lessons', 2, 'description']",0,Understanding the profound effects of climate change on energy systems,d52a3301d9475d06667d76dcc512e6a543397733a0a90d9c298aaf0b90b04237
"['modules', 5, 'chapters', 1, 'lessons', 3, 'title']",0,Chapter 1 Outro,a3066505c8df5f13f89d934abff6b85d7b0ab812d7553e6b61927d746cc6b4d2
"['modules', 5, 'chapters', 1, 'lessons', 3, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 5, 'chapters', 2, 'title']",0,Chapter 2: <strong>Sustainable Energy for Climate Mitigation</strong>,508631a8fc0ae6a3240e05bbd36a4c821e02885b7d9d651f4a621960cfb31cef
"['modules', 5, 'chapters', 2, 'description']",0,"This chapter highlights renewable energy’s role in climate mitigation, emphasizing its low emissions, health and economic benefits, and alignment with global goals.",d780bb31e83882ef446d2dc97b07d33660c4a24c86bbf32745894b7486f83a44
"['modules', 5, 'chapters', 2, 'lessons', 0, 'title']",0,Chapter 2 Introduction,2ed4868b4179970a36b304c2d2993b7551e0cc7800a8bb07746aedfdd47af7f1
"['modules', 5, 'chapters', 2, 'lessons', 1, 'title']",0,"Lesson 1: <strong>The Climate, Environmental and Health Benefits of Sustainable Energy</strong>",b9e64d865155ca1ef2122d360edebd34ac19fdd31ce2ba0caf374be5fa64c161
"['modules', 5, 'chapters', 2, 'lessons', 1, 'description']",0,Exploring how sustainable energy can help achieve climate targets and enhance public health and economic value,fcfc561bed0a3c6739799e88426d50af53b48310f7133df73b8924d8c5d147fc
"['modules', 5, 'chapters', 2, 'lessons', 2, 'title']",0,Lesson 2: <strong>Exploring Renewable Technologies for Climate Mitigation</strong>,efe1ffd8528f14c4748737d78302888b63cf30e0a1caa59d7fc8c03f7041f2aa
"['modules', 5, 'chapters', 2, 'lessons', 2, 'description']",0,Getting to know a diverse set of sustainable energy technologies for emission reduction,b7c05828b9a971e98fbafb3c4344fa7920c63c2784990b7c5bba0b887514c993
"['modules', 5, 'chapters', 2, 'lessons', 3, 'title']",0,Chapter 2 Outro,9f04c62d7cc6e967f6b54a472f357aa0f9576e8ad0be7d680c87501be42ed47f
"['modules', 5, 'chapters', 2, 'lessons', 3, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 5, 'chapters', 3, 'title']",0,Chapter 3: <strong>Sustainable Energy for Climate Adaptation</strong>,5f09ce290cae9e275f5a5b699c23255b8429c90fbd3cfe43562473b5c4cb7dbf
"['modules', 5, 'chapters', 3, 'description']",0,"This chapter explores how sustainable energy supports climate adaptation through resilience-building, decentralized systems, inclusive planning, and strategies addressing vulnerable communities and infrastructure.",36af2e2e77dd58ddb102d0ef715da466308be5e0fe49446e4521802d91bba3c8
"['modules', 5, 'chapters', 3, 'lessons', 0, 'title']",0,Chapter 3 Introduction,8d1c3d7a5df58afb8b557914dad0c461b59c8a3716413be614f24ea1fee47853
"['modules', 5, 'chapters', 3, 'lessons', 1, 'title']",0,Lesson 1: <strong>Renewable Energy for Enhancing Climate Resilience</strong>,63c1d38760ce274b6b13c0e887f76e4d6692ecc99be3f6b2b2976f63f69983dc
"['modules', 5, 'chapters', 3, 'lessons', 1, 'description']",0,Learning the ways decentralized renewable energy can support climate adaptation and resilience,8a2acd4544b2d90538d9efd7b70f7e09b8a2a180d1fcd79dad3124df37591e45
"['modules', 5, 'chapters', 3, 'lessons', 2, 'title']",0,Lesson 2: <strong>Enhancing Resilience and Adaptability of Energy Systems</strong>,2c17e96f298c2c66dbe8f2bbc9f66f33592a676c9f96a52bc420892a42b8b54f
"['modules', 5, 'chapters', 3, 'lessons', 2, 'description']",0,Examining the strategies to improve energy systems' adaptability to climate change,f6240a75a05c011d2b4b86ca7f77819f560bbfeb5b93870981d69754864b0ddc
"['modules', 5, 'chapters', 3, 'lessons', 3, 'title']",0,Lesson 3: <strong>An Intersectional Approach to Climate Change</strong>,21c62762cb66ff53709ea839c69933b9e32defaf4d7dbca6b9d48b11d03cae28
"['modules', 5, 'chapters', 3, 'lessons', 3, 'description']",0,Applying an intersectional lens to the energy transition,02ec7e1617f07412f6113abc5f31872411f203d26dc8135011064ab05a8e5d02
"['modules', 5, 'chapters', 3, 'lessons', 4, 'title']",0,Chapter 3 Outro,962c4d3e9dfd699621d61cf50219c50ceef5fcd121b12becf3d40a30067cdead
"['modules', 5, 'chapters', 3, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 5, 'chapters', 4, 'title']",0,Chapter 4: <strong>Sustainable Energy Transformation in End-use Sectors</strong>,39628ec4a6db11e1a79e8a37f3d09863ff5274b5638f8514c8df33a86ab8a85c
"['modules', 5, 'chapters', 4, 'description']",0,"This chapter highlights electrification's role in decarbonizing sectors, emphasizing renewable integration, technological innovation, and policy action to meet climate goals.",6977aed9475c55817a117afd4fa035880ee1067816f1b3223988ba924707ad95
"['modules', 5, 'chapters', 4, 'lessons', 0, 'title']",0,Chapter 4 Introduction,ce4b99880b283251257679b1822a12012774bb667a46ff4b5b039806826d8bab
"['modules', 5, 'chapters', 4, 'lessons', 1, 'title']",0,Lesson 1: <strong>Decarbonizing the Industry Sector</strong>,b2be1eb57e1687bb7c68e02875390c1e12d4baaa88bbe1a4bb590de5deb3109b
"['modules', 5, 'chapters', 4, 'lessons', 1, 'description']",0,Adopting low carbon technologies and Improving efficiency for industrial decarbonization,9437817f6ccf4d73b991ae535c78b79c54ae2b4e7a5eae1d96be3b14e05dff23
"['modules', 5, 'chapters', 4, 'lessons', 2, 'title']",0,"Lesson 2: <strong>Sustainable Buildings: Efficiency, Electrification, and Equity</strong>",663b943c178676c3800f902c0fb65f83f4e8c2c48b9f88bdc9abd63a46547186
"['modules', 5, 'chapters', 4, 'lessons', 2, 'description']",0,Reducing buildings sector energy consumption with electrification and efficiency strategies,5cbe27a84d6e896939dddbd62b5fd61bfc18ae4dc4ba8aa8e1b4e97c026f68f8
"['modules', 5, 'chapters', 4, 'lessons', 3, 'title']",0,Lesson 3: <strong>Transforming Transport: Electrification and Inclusive Mobility</strong>,73385ed5e8306199a0609193e814a2780c29d98e93bb904d7f7dee8533c40784
"['modules', 5, 'chapters', 4, 'lessons', 3, 'description']",0,Transitioning to electric mobility for emission reduction and development benefits,29df009d8fe317e995e811ac43c6563d2857966f721f13af19c71ca751e179b2
"['modules', 5, 'chapters', 4, 'lessons', 4, 'title']",0,Chapter 4 Outro,55a03eecae1c33be8c71f9b7ec2993e44e30636848d76f862e1179d465e5c699
"['modules', 5, 'chapters', 4, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 5, 'chapters', 5, 'title']",0,Module 6 Outro,48ad3613ac808e8ee32ca7b54a2846b4c55f6abc926d5fd6b2ed40a963dcb5ee
"['modules', 5, 'chapters', 5, 'description']",0,"Module 6 explores the deep link between energy systems and climate change, emphasizing the urgent need to shift to zero-carbon energy.",98f798ab5557a07a0d92386745d47fb56dbcc83bc9dc764e94e7d097df0f4f55
"['modules', 5, 'chapters', 5, 'description']",1,"It addresses emissions, climate risks to infrastructure, and adaptive solutions like resilient grids and renewables—highlighting their transformative role in building climate resilience and securing a sustainable energy future.",1c57b141c4267069a188713a80be6cd3166c4c485decf78562aa3b16871ac3c1
"['modules', 5, 'chapters', 5, 'lessons', 0, 'title']",0,Module 6 Quiz,a2970b38aa73ce94d5ca73d0d5b47cfae62ce0640423af515a0035ad56c028d0
"['modules', 5, 'chapters', 5, 'lessons', 0, 'description']",0,Test your understanding of all lessons in this module.,126719e4d0a6d8494be6872dbe0147a08117ef9b6058e98dc406d80e229e9f8f
"['modules', 5, 'chapters', 5, 'lessons', 1, 'title']",0,Module 6 Outro,48ad3613ac808e8ee32ca7b54a2846b4c55f6abc926d5fd6b2ed40a963dcb5ee
"['modules', 6, 'title']",0,Data in Sustainable Energy,6cddcd59c8cb95501fd541fd9806e8e40fa7989d6eba70449468befb7f2dbf7a
"['modules', 6, 'description']",0,"Module 7 offers a in-depth introduction to the role of energy data in planning, monitoring, and evaluation for sustainable energy development.",8bc0314f66517bcf84a9fcc2c8cd8a07fe182aa54402ce6d5df49f6bd5a085a0
"['modules', 6, 'description']",1,"It emphasizes the importance of reliable, ethical data for achieving SDG7, explores standardized frameworks, key indicators, and challenges, and introduces innovative tools like AI and energy modeling for informed policymaking.",e8498ffb6283d9b5591f30bdbabd7b517e20dfa1b59c38f3ed16c93743a048f8
"['modules', 6, 'chapters', 0, 'title']",0,Module 7 Introduction,6e854eafcb9a944407a15eb89fd411d60a9c2103c0d27d9d7c64ead2a18e4f89
"['modules', 6, 'chapters', 0, 'lessons', 0, 'title']",0,Module 7 Introduction,6e854eafcb9a944407a15eb89fd411d60a9c2103c0d27d9d7c64ead2a18e4f89
"['modules', 6, 'chapters', 0, 'lessons', 0, 'description']",0,Introduction and learning objectives for Module 7,ebbed5cf5a8162e9acadf5d1b905365823a1997e72284d7e03d7a197d328d5ea
"['modules', 6, 'chapters', 1, 'title']",0,Chapter 1: <strong>Foundational Concepts of Energy Data and Its Role in Sustainability and Equity</strong>,5bcc4da33776b289fba3b6795a79ef35284d80994358a0d4254bcc28d562ce5d
"['modules', 6, 'chapters', 1, 'description']",0,"This chapter explores how data supports equitable energy transitions, emphasizing policy impact, sustainability, and the need for strong digital governance frameworks.",ecabdb8e08ba75082a2a4fa60c0e904dd55edc1950eb719c8d04477a84c09abc
"['modules', 6, 'chapters', 1, 'lessons', 0, 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['modules', 6, 'chapters', 1, 'lessons', 1, 'title']",0,Lesson 1: <strong>Introduction to Energy Data</strong>,44c2d9cd49db875fb69e44f601d8cf918ceaac810fd86aa27b05bf34eb261073
"['modules', 6, 'chapters', 1, 'lessons', 1, 'description']",0,"This lesson breaks down the key qualities of energy data‚ like accuracy, reliability, and timeliness‚ and why they matter for making better decisions.",3ab1012604f69c9d87e503ccdebaaaa04ae8bb171dc3f1c7cca59ac37dacbc53
"['modules', 6, 'chapters', 1, 'lessons', 1, 'description']",1,"It also looks at how data fits into the policy-making process, from spotting problems and setting goals to tracking progress and checking results.",a1718f193052f624dc27ca845103da138867ec0df4cb4fd83a7227e99ef95e46
"['modules', 6, 'chapters', 1, 'lessons', 1, 'description']",2,It shows how data can help shape energy policies that work for everyone.,b786e7dd6342dc099dfece9fd2e940be755151fa11fb64dd71efe91569b50a6d
"['modules', 6, 'chapters', 1, 'lessons', 2, 'title']",0,Lesson 2: <strong>The Role of Data in Advancing Sustainable Energy And Equity</strong>,4d24f08158e534b6a0b5f59f4af9bbcd602cd203e28d784c80936bb33f80cf3d
